weekDay,subject,count
Mon,Desapropria\xc3\xa7\xc3\xa3o Indireta,33
Mon,Desapropria\xc3\xa7\xc3\xa3o por Interesse Social Comum,2
Mon,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,47
Mon,Desconsidera\xc3\xa7\xc3\xa3o da Personalidade Jur\xc3\xaddica,1
Mon,Desconto em folha de pagamento,37
Mon,Descontos Indevidos,265
Mon,Desenho Industrial,3
Mon,Deserda\xc3\xa7\xc3\xa3o,1
Mon,Desobedi\xc3\xaancia,512
Mon,Desobedi\xc3\xaancia a decis\xc3\xa3o judicial sobre perda ou suspens\xc3\xa3o de direitos,29
Mon,Despacho de Cita\xc3\xa7\xc3\xa3o,1
Mon,Despejo para Uso de Ascendentes e Descendentes,2
Mon,Despejo para Uso Pr\xc3\xb3prio,33
Mon,Despejo por Den\xc3\xbancia Vazia,55
Mon,Despesas Condominiais,299
Mon,Devolu\xc3\xa7\xc3\xa3o de contribui\xc3\xa7\xc3\xb5es previdenci\xc3\xa1rias pagas al\xc3\xa9m do teto,1
Mon,Di\xc3\xa1rias e Outras Indeniza\xc3\xa7\xc3\xb5es,7
Mon,Difama\xc3\xa7\xc3\xa3o,201
Mon,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,424
Mon,Direito Autoral,49
Mon,DIREITO CIVIL,195
Mon,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,898
Mon,Direito de Greve,14
Mon,Direito de Imagem,40
Mon,Direito de Prefer\xc3\xaancia,4
Mon,Direito de Vizinhan\xc3\xa7a,211
Mon,DIREITO DO CONSUMIDOR,237
Mon,DIREITO DO TRABALHO,2
Mon,DIREITO PENAL,128
Mon,Direitos,4
Mon,Direitos da Personalidade,20
Mon,Direitos e T\xc3\xadtulos de Cr\xc3\xa9dito,5
Mon,Dirigente Sindical,4
Mon,Disposi\xc3\xa7\xc3\xa3o de coisa alheia como pr\xc3\xb3pria,3
Mon,Dissolu\xc3\xa7\xc3\xa3o,1135
Mon,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,64
Mon,Do Sistema Nacional de Armas,16
Mon,Doa\xc3\xa7\xc3\xa3o,25
Mon,Doen\xc3\xa7a em Pessoa da Fam\xc3\xadlia,1
Mon,Dom\xc3\xadnio P\xc3\xbablico,12
Mon,Duplicata,570
Mon,Duplicata Simulada,3
Mon,Edital,9
Mon,Elei\xc3\xa7\xc3\xa3o,7
Mon,Elei\xc3\xa7\xc3\xb5es,1
Mon,Empr\xc3\xa9stimo consignado,317
Mon,Empr\xc3\xa9stimos Compuls\xc3\xb3rios,11
Mon,Empregado P\xc3\xbablico,308
Mon,Empreitada,25
Mon,Energia El\xc3\xa9trica,29
Mon,Enquadramento,8
Mon,Enriquecimento il\xc3\xadcito,2
Mon,Enriquecimento sem Causa,7
Mon,Ensino Fundamental e M\xc3\xa9dio,1349
Mon,Ensino Superior,528
Mon,Entrada e Perman\xc3\xaancia de Menores,4
Mon,Equil\xc3\xadbrio Financeiro,5
Mon,Erro M\xc3\xa9dico,183
Mon,Esbulho,336
Mon,Escolaridade,2
Mon,Esp\xc3\xa9cies de Contratos,1084
Mon,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,511
Mon,Est\xc3\xa1gio Probat\xc3\xb3rio,3
Mon,Estabelecimentos de Ensino,120
Mon,Estabilidade,3
Mon,Estaduais,46
Mon,Estelionato,113
Mon,Estelionato Majorado,1
Mon,Estupro,119
Mon,ESTUPRO DE VULNERAVEL,146
Mon,Evic\xc3\xa7\xc3\xa3o ou Vicio Redibit\xc3\xb3rio,1
Mon,Exame de Sa\xc3\xbade e,30
Mon,Exame Psicot\xc3\xa9cnico,33
Mon,Exclus\xc3\xa3o,3
Mon,Exclus\xc3\xa3o de associado,2
Mon,Exclus\xc3\xa3o de herdeiro ou legat\xc3\xa1rio,2
Mon,Execu\xc3\xa7\xc3\xa3o Contratual,12
Mon,Exerc\xc3\xadcio arbitr\xc3\xa1rio das pr\xc3\xb3prias raz\xc3\xb5es,12
Mon,Exerc\xc3\xadcio Ilegal da Medicina,3
Mon,Exibicao de Documentos,480
Mon,Exig\xc3\xaancia de Pr\xc3\xa1tica Forense,1
Mon,Exonera\xc3\xa7\xc3\xa3o,327
Mon,Expedi\xc3\xa7\xc3\xa3o de Certid\xc3\xa3o Positiva de D\xc3\xa9bito com Efeito de Negativa,1
Mon,Explora\xc3\xa7\xc3\xa3o do Trabalho Infantil,1
Mon,Expurgos Inflacion\xc3\xa1rios,4481
Mon,Extin\xc3\xa7\xc3\xa3o do Cr\xc3\xa9dito Tribut\xc3\xa1rio,1
Mon,Extors\xc3\xa3o,36
Mon,Extors\xc3\xa3o mediante seq\xc3\xbcestro,5
Mon,Extors\xc3\xa3o mediante Sequestro Seguida de Les\xc3\xa3o Corporal Grave,1
Mon,Extravio de bagagem,9
Mon,F\xc3\xa9rias,280
Mon,Fabrica\xc3\xa7\xc3\xa3o de Objeto Destinado a Produ\xc3\xa7\xc3\xa3o de Drogas e Condutas Afins,1
Mon,Falsa identidade,74
Mon,Falsidade ideol\xc3\xb3gica,11
Mon,Falsifica\xc3\xa7\xc3\xa3o,11
Mon,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,11
Mon,Falsifica\xc3\xa7\xc3\xa3o de documento particular,1
Mon,Falsifica\xc3\xa7\xc3\xa3o do selo ou sinal p\xc3\xbablico,1
Mon,Falso testemunho ou falsa per\xc3\xadcia,5
Mon,Falta,66
Mon,Fam\xc3\xadlia,458
Mon,Fato At\xc3\xadpico,5
Mon,Fatos Jur\xc3\xaddicos,15
Mon,Fauna,6
Mon,Favorecimento da Prostitui\xc3\xa7\xc3\xa3o,1
Mon,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,2
Mon,Favorecimento pessoal,4
Mon,Favorecimento real,148
Mon,Federais,2
Mon,Ferrovi\xc3\xa1rio,2
Mon,FGTS,4
Mon,Fian\xc3\xa7a,3
Mon,Financiamento de Produto,14
Mon,Finsocial,1
Mon,Fiscaliza\xc3\xa7\xc3\xa3o,50
Mon,Fixa\xc3\xa7\xc3\xa3o,102
Mon,Fornecimento de \xc3\x81gua,390
Mon,Fornecimento de Energia El\xc3\xa9trica,2333
Mon,Fornecimento de Medicamentos,403
Mon,Franquia,30
Mon,Fraude \xc3\xa0 execu\xc3\xa7\xc3\xa3o,2
Mon,Fraude no Pagamento por Meio de Cheque,1
Mon,Fraude processual,3
Mon,Fuga de pessoa presa ou submetida a medida de seguran\xc3\xa7a,3
Mon,Funcionamento de Estabelecimentos Empresariais,10
Mon,Funda\xc3\xa7\xc3\xa3o de Direito Privado,2
Mon,Furto,301
Mon,Furto Privilegiado,22
Mon,Furto Qualificado,481
Mon,Garantias Constitucionais,117
Mon,Gest\xc3\xa3o de Neg\xc3\xb3cios,22
Mon,Gestante,11
Mon,Governador,3
Mon,Gradifica\xc3\xa7\xc3\xa3o de Desempenho de Atividade T\xc3\xa9cnico,1
Mon,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,60
Mon,Gratifica\xc3\xa7\xc3\xa3o Incorporada,2
Mon,Gratifica\xc3\xa7\xc3\xa3o Natalina,104
Mon,Gratifica\xc3\xa7\xc3\xb5es da Lei 8,1
Mon,Gratifica\xc3\xa7\xc3\xb5es de Atividade,112
Mon,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,256
Mon,Gratifica\xc3\xa7\xc3\xb5es Municipais Espec\xc3\xadficas,13
Mon,Grav\xc3\xadssima,7
Mon,Grave,36
Mon,Guarda,426
Mon,Habilita\xc3\xa7\xc3\xa3o,11
Mon,Habita\xc3\xa7\xc3\xa3o,1
Mon,Hipoteca,18
Mon,Homic\xc3\xaddio Privilegiado,14
Mon,Homic\xc3\xaddio Qualificado,892
Mon,Homic\xc3\xaddio Simples,240
Mon,Honorarios Profissionais,768
Mon,Hora Extra,1
Mon,ICMS,3403
Mon,II,1
Mon,Imiss\xc3\xa3o,111
Mon,Impostos,1287
Mon,Improbidade Administrativa,208
Mon,Inadimplemento,263
Mon,Inc\xc3\xaandio,12
Mon,Incapacidade Laborativa Parcial,3
Mon,Incentivos fiscais,2
Mon,Incita\xc3\xa7\xc3\xa3o ao Crime,3
Mon,Inclus\xc3\xa3o de Dependente,1
Mon,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,3279
Mon,Inconstitucionalidade Material,810
Mon,Incorpora\xc3\xa7\xc3\xa3o Imobili\xc3\xa1ria,2
Mon,Indeniza\xc3\xa7\xc3\xa3o,144
Mon,Indeniza\xc3\xa7\xc3\xa3o por Dano Ambiental,4
Mon,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,1195
Mon,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,12656
Mon,Indeniza\xc3\xa7\xc3\xb5es Regulares,8
Mon,Indeniza\xc3\xa7ao por Dano Moral,13
Mon,Indisponibilidade de Bens,1
Mon,Industrial,2
Mon,Induzimento a Fuga,1
Mon,Infantic\xc3\xaddio,2
Mon,Infra\xc3\xa7\xc3\xa3o Administrativa,74
Mon,Infra\xc3\xa7\xc3\xa3o de Medida Sanit\xc3\xa1ria Preventiva,1
Mon,Ingresso e Concurso,9
Mon,Ingresso e Exclus\xc3\xa3o dos S\xc3\xb3cios na Sociedade,12
Mon,Inj\xc3\xbaria,206
Mon,Inqu\xc3\xa9rito,12
Mon,Inscri\xc3\xa7\xc3\xa3o,16
Mon,Inser\xc3\xa7\xc3\xa3o de dados falsos em sistema de informa\xc3\xa7\xc3\xb5es,1
Mon,Inspe\xc3\xa7\xc3\xa3o Fitossanit\xc3\xa1ria,2
Mon,Inspe\xc3\xa7\xc3\xa3o Sanit\xc3\xa1ria de Origem Animal,9
Mon,Integralidade,863
Mon,Interdi\xc3\xa7\xc3\xa3o,13
Mon,Interna\xc3\xa7\xc3\xa3o sem atividades externas,2
Mon,Interpreta\xc3\xa7\xc3\xa3o,107
Mon,Interven\xc3\xa7\xc3\xa3o do Estado na Propriedade,16
Mon,Interven\xc3\xa7\xc3\xa3o em Estado,9
Mon,Introdu\xc3\xa7\xc3\xa3o ou abandono de animais em propriedade alheia,2
Mon,Invalidez Permanente,16
Mon,Invent\xc3\xa1rio e Partilha,1133
Mon,Investiga\xc3\xa7\xc3\xa3o de Maternidade,4
Mon,Investiga\xc3\xa7\xc3\xa3o de Paternidade,239
Mon,IPTU,5532
Mon,IPVA,363
Mon,IRPF,342
Mon,IRPJ,5
Mon,Irredutibilidade de Vencimentos,16
Mon,Isonomia,119
Mon,ISS,1080
Mon,ITBI,77
Mon,ITCD,68
Mon,Jogo e Aposta,1
Mon,Jornada de Trabalho,105
Mon,Juros de Mora,4
Mon,Latroc\xc3\xadnio,110
Mon,Leasing Imobiliario,2
Mon,Legal,1
Mon,Lei de Imprensa,2
Mon,Les\xc3\xb5es Corporais,8
Mon,Letra de C\xc3\xa2mbio,4
Mon,Leve,913
Mon,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,146
Mon,Licen\xc3\xa7a,80
Mon,Licen\xc3\xa7a Capacita\xc3\xa7\xc3\xa3o,1
Mon,Licen\xc3\xa7a Pr\xc3\xaamio,76
Mon,Licen\xc3\xa7as,121
Mon,Licenciamento,9
Mon,Licenciamento de Ve\xc3\xadculo,98
Mon,Licita\xc3\xa7\xc3\xb5es,265
Mon,Limite de Idade,6
Mon,Liquida\xc3\xa7\xc3\xa3o,237
Mon,Loca\xc3\xa7\xc3\xa3o,6
Mon,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,1991
Mon,Loca\xc3\xa7\xc3\xa3o de M\xc3\xb3vel,61
Mon,Lota\xc3\xa7\xc3\xa3o,2
Mon,Loterias,1
Mon,M\xc3\xbatuo,1137
Mon,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,302
Mon,Magistratura,3
Mon,Mandato,436
Mon,Marca,88
Mon,Maus Tratos,106
Mon,Medicamento,2
Mon,Medidas S\xc3\xb3cioeducativas,28
Mon,Meio Ambiente,243
Mon,Militar,161
Mon,Minist\xc3\xa9rio P\xc3\xbablico,2
Mon,Modalidade,2
Mon,Moeda Falsa,1
Mon,Motim de presos,5
Mon,Multa,4
Mon,Multas e demais San\xc3\xa7\xc3\xb5es,841
Mon,Munic\xc3\xadpio,8
Mon,Municipais,266
Mon,Nomea\xc3\xa7\xc3\xa3o,235
Mon,Nota de Cr\xc3\xa9dito Comercial,11
Mon,Nota de Cr\xc3\xa9dito Industrial,2
Mon,Nota de Cr\xc3\xa9dito Rural,6
Mon,Nota Promiss\xc3\xb3ria,531
Mon,Nulidade,4
Mon,Nulidade e Anula\xc3\xa7\xc3\xa3o de Partilha e Adjudica\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,10
Mon,Nulidade e Anula\xc3\xa7\xc3\xa3o de Testamento,14
Mon,NULL,18922
Mon,Obriga\xc3\xa7\xc3\xb5es,2200
Mon,Oferecimento de Drogas para Consumo Conjunto,4
Mon,Oferta,13
Mon,Or\xc3\xa7amento,8
Mon,Ordena\xc3\xa7\xc3\xa3o da Cidade,29
Mon,Organiza\xc3\xa7\xc3\xa3o Pol\xc3\xadtico,14
Mon,Outras fraudes,23
Mon,Pagamento,243
Mon,Pagamento Atrasado,7
Mon,Pagamento com Sub,2
Mon,Pagamento em Consigna\xc3\xa7\xc3\xa3o,21
Mon,Pagamento Indevido,17
Mon,Parcelamento de Vencimentos,122
Mon,Parcelamento do solo urbano,1
Mon,Parceria Agr\xc3\xadcola e,41
Mon,Parlamentares,13
Mon,Partido Pol\xc3\xadtico,4
Mon,Patente,14
Mon,Patrim\xc3\xb4nio Hist\xc3\xb3rico,7
Mon,Peculato,9
Mon,Peculato mediante erro de outrem,1
Mon,Penalidades,1
Mon,Penhor,16
Mon,Pens\xc3\xa3o,694
Mon,Pens\xc3\xa3o por Morte,184
Mon,Perda da Propriedade,3
Mon,Perdas e Danos,9
Mon,Perigo para a vida ou sa\xc3\xbade de outrem,17
Mon,Pessoas Jur\xc3\xaddicas,30
Mon,Pessoas naturais,115
Mon,Peti\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,3
Mon,PIS,595
Mon,Piso Salarial,912
Mon,Plano de Classifica\xc3\xa7\xc3\xa3o de Cargos,8
Mon,Planos de Sa\xc3\xbade,3238
Mon,Pobreza,1
Mon,Posse,1244
Mon,Posse de Drogas para Consumo Pessoal,3623
Mon,Posse e Exerc\xc3\xadcio,22
Mon,Praticagem,1
Mon,Prazo de Validade,5
Mon,Prefeito,4
Mon,Prefer\xc3\xaancias e Privil\xc3\xa9gios Credit\xc3\xb3rios,1
Mon,Presta\xc3\xa7\xc3\xa3o de Contas,10
Mon,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,1247
Mon,Presta\xc3\xa7\xc3\xa3o de servi\xc3\xa7os \xc3\xa0 comunidade,1
Mon,Prevarica\xc3\xa7\xc3\xa3o,12
Mon,Previd\xc3\xaancia privada,2228
Mon,Processo Administrativo Disciplinar,12
Mon,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,65
Mon,Processo Disciplinar,3
Mon,Processo Legislativo,3
Mon,Programa de Computador,5
Mon,Programa de Desligamento Volunt\xc3\xa1rio,1
Mon,Promessa de Compra e Venda,2302
Mon,Promessa de Recompensa,1
Mon,Promo\xc3\xa7\xc3\xa3o,1955
Mon,Propriedade,219
Mon,Propriedade Fiduci\xc3\xa1ria,9
Mon,Propriedade Intelectual,160
Mon,Prorroga\xc3\xa7\xc3\xa3o,1
Mon,Protesto Indevido de T\xc3\xadtulo,65
Mon,Prova de T\xc3\xadtulos,4
Mon,Provis\xc3\xb3ria,1
Mon,Pulsos Excedentes,2
Mon,Quadrilha ou Bando,17
Mon,Quinto Constitucional,5
Mon,Quita\xc3\xa7\xc3\xa3o,1
Mon,Readapta\xc3\xa7\xc3\xa3o,4
Mon,Reajuste de Remunera\xc3\xa7\xc3\xa3o,132
Mon,Reajustes de Remunera\xc3\xa7\xc3\xa3o,10069
Mon,Recepta\xc3\xa7\xc3\xa3o,200
Mon,Recepta\xc3\xa7\xc3\xa3o Qualificada,14
Mon,Recondu\xc3\xa7\xc3\xa3o,3
Mon,Reconhecimento,710
Mon,Recupera\xc3\xa7\xc3\xa3o extrajudicial,2
Mon,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,488
Mon,Recusa,17
Mon,Redu\xc3\xa7\xc3\xa3o da Capacidade Auditiva,5
Mon,Reforma,3
Mon,Regime,2
Mon,Regime de Bens Entre os C\xc3\xb4njuges,24
Mon,Regime Estatut\xc3\xa1rio,29
Mon,Regime Previdenci\xc3\xa1rio,15
Mon,Registro Civil das Pessoas Naturais,30
Mon,Registro das Pessoas Juridicas d de Titulos E,8
Mon,Registro de \xc3\x93bito ap\xc3\xb3s prazo legal,3
Mon,Registro de Im\xc3\xb3veis,44
Mon,Registro de nascimento ap\xc3\xb3s prazo legal,3
Mon,Registro em Cadastro,139
Mon,Registro em Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,88
Mon,Registro em Cadastro de Inadimplentes,802
Mon,Registro para comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,58
Mon,REGISTROS P\xc3\x9aBLICOS,5
Mon,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,153
Mon,Reintegra\xc3\xa7\xc3\xa3o,114
Mon,Reivindica\xc3\xa7\xc3\xa3o,127
Mon,Rela\xc3\xa7\xc3\xb5es de Parentesco,51
Mon,Remo\xc3\xa7\xc3\xa3o,21
Mon,Remunera\xc3\xa7\xc3\xa3o,14
Mon,Repasse de Verbas P\xc3\xbablicas,63
Mon,Repeti\xc3\xa7\xc3\xa3o de ind\xc3\xa9bito,31
Mon,Representa\xc3\xa7\xc3\xa3o comercial,206
Mon,Rescis\xc3\xa3o,26
Mon,Rescis\xc3\xa3o do contrato e devolu\xc3\xa7\xc3\xa3o do dinheiro,204
Mon,Reserva de Dominio,117
Mon,Reserva de Vagas para Deficientes,5
Mon,Reserva Remunerada,1
Mon,Resgate de Contribui\xc3\xa7\xc3\xa3o,7
Mon,Resist\xc3\xaancia,400
Mon,Responsabilidade Civil,3608
Mon,Responsabilidade Civil do Empregador,33
Mon,Responsabilidade Contratual,9
Mon,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,228
Mon,Responsabilidade do Fornecedor,87
Mon,Responsabilidade dos s\xc3\xb3cios,6
Mon,Restabelecimento,88
Mon,Retifica\xc3\xa7\xc3\xa3o de Data de Nascimento,5
Mon,Retifica\xc3\xa7\xc3\xa3o de Nome,30
Mon,Retifica\xc3\xa7\xc3\xa3o de Sexo,2
Mon,Revis\xc3\xa3o,504
Mon,Revis\xc3\xa3o do Saldo Devedor,5
Mon,Revis\xc3\xa3o Geral Anual,23
Mon,Revoga\xc3\xa7\xc3\xa3o,7
Mon,Revoga\xc3\xa7\xc3\xa3o de atos praticados em preju\xc3\xadzo de credores e da massa,2
Mon,Rixa,11
Mon,Roubo,361
Mon,Roubo Majorado,934
Mon,Rural,11
Mon,Sa\xc3\xbade,609
Mon,Sal\xc3\xa1rio,7
Mon,San\xc3\xa7\xc3\xb5es Administrativas,1
Mon,Saneamento,4
Mon,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,16
Mon,Seguida de Morte,6
Mon,Seguro,6586
Mon,Seq\xc3\xbcestro e c\xc3\xa1rcere privado,10
Mon,Servi\xc3\xa7o Militar,2
Mon,Servi\xc3\xa7o Militar dos Profissionais da Sa\xc3\xbade,2
Mon,Servi\xc3\xa7os,173
Mon,Servi\xc3\xa7os Auxiliares da Navega\xc3\xa7\xc3\xa3o,1
Mon,Servi\xc3\xa7os Hospitalares,58
Mon,Servi\xc3\xa7os Profissionais,48
Mon,Servid\xc3\xa3o,30
Mon,Servid\xc3\xa3o Administrativa,8
Mon,Servidao de Eletroduto,52
Mon,Servidor P\xc3\xbablico Civil,1452
Mon,Servidores Ativos,121
Mon,Servidores Inativos,462
Mon,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,423
Mon,Sistema Nacional de Tr\xc3\xa2nsito,803
Mon,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,2924
Mon,Sociedade,198
Mon,Sonega\xc3\xa7\xc3\xa3o de papel ou objeto de valor probat\xc3\xb3rio,2
Mon,Sub,1
Mon,Subs\xc3\xaddios,1
Mon,Substitui\xc3\xa7\xc3\xa3o do Produto,32
Mon,Subtra\xc3\xa7\xc3\xa3o de Incapazes,2
Mon,Subtra\xc3\xa7\xc3\xa3o ou inutiliza\xc3\xa7\xc3\xa3o de livro ou documento,1
Mon,Sucess\xc3\xa3o Provis\xc3\xb3ria,2
Mon,Sucess\xc3\xb5es,466
Mon,Supress\xc3\xa3o de documento,2
Mon,Suspens\xc3\xa3o,12
Mon,Suspens\xc3\xa3o da Exigibilidade,1
Mon,Susta\xc3\xa7\xc3\xa3o,3
Mon,Susta\xc3\xa7\xc3\xa3o de Protesto,191
Mon,T\xc3\xadtulos de Cr\xc3\xa9dito,20
Mon,Tabelionato de Protestos de T\xc3\xadtulos,2
Mon,Tarifas,52
Mon,Taxa de Coleta de Lixo,81
Mon,Taxa de Fiscaliza\xc3\xa7\xc3\xa3o Ambiental,2
Mon,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,25
Mon,Taxa de Licenciamento de Estabelecimento,113
Mon,Taxa de Limpeza P\xc3\xbablica,10
Mon,Taxa de Ocupa\xc3\xa7\xc3\xa3o,1
Mon,Taxa de Preven\xc3\xa7\xc3\xa3o e Combate a Inc\xc3\xaandio,7
Mon,Taxa Judici\xc3\xa1ria,4
Mon,Taxas,119
Mon,Telefonia,3338
Mon,Tempo de Servi\xc3\xa7o,21
Mon,Teto Salarial,23
Mon,Tr\xc3\xa1fico de Drogas e Condutas Afins,1894
Mon,Transa\xc3\xa7\xc3\xa3o,37
Mon,Transfer\xc3\xaancia,5
Mon,Transfer\xc3\xaancia de cotas,6
Mon,Transporte A\xc3\xa9reo,84
Mon,Transporte Aquavi\xc3\xa1rio,1
Mon,Transporte de Coisas,78
Mon,Transporte de Pessoas,70
Mon,Transporte Terrestre,18
Mon,Tratamento da Pr\xc3\xb3pria Sa\xc3\xbade,8
Mon,Tratamento M\xc3\xa9dico,11501
Mon,Tratamento Medico,1235
Mon,Troca ou Permuta,17
Mon,Turismo,9
Mon,Tutela e Curatela,96
Mon,Ultraje P\xc3\xbablico ao Pudor,67
Mon,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,117
Mon,Uni\xc3\xa3o Homoafetiva,2
Mon,Unidade de Conserva\xc3\xa7\xc3\xa3o da Natureza,5
Mon,Unidade de terapia intensiva,11
Mon,Uso de documento falso,15
Mon,Uso ou Tr\xc3\xa1fico de Drogas,4
Mon,Usucapi\xc3\xa3o da L 6,10
Mon,Usucapi\xc3\xa3o Especial,15
Mon,Usucapi\xc3\xa3o Especial Coletiva,6
Mon,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,258
Mon,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,68
Mon,Usucapiao,11
Mon,Usufruto,4
Mon,Usufruto e Administra\xc3\xa7\xc3\xa3o dos Bens de Filhos Menores,2
Mon,V\xc3\xadcios de Constru\xc3\xa7\xc3\xa3o,1
Mon,Vaga de garagem,1
Mon,Varia\xc3\xa7\xc3\xa3o Cambial,1
Mon,Ve\xc3\xadculos,3
Mon,Venda de Produtos ou Subst\xc3\xa2ncia nas Condi\xc3\xa7\xc3\xb5es dos Artigos 274 e 275,1
Mon,Verba de Representa\xc3\xa7\xc3\xa3o,2
Mon,Viagem ao Exterior,2
Mon,Viol\xc3\xaancia Dom\xc3\xa9stica contra a Mulher,3
Mon,Viola\xc3\xa7\xc3\xa3o aos Princ\xc3\xadpios Administrativos,7
Mon,Viola\xc3\xa7\xc3\xa3o de correspond\xc3\xaancia,1
Mon,Viola\xc3\xa7\xc3\xa3o de direito autoral,27
Mon,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,89
Mon,Viola\xc3\xa7\xc3\xa3o do sigilo funcional,1
Mon,Volunt\xc3\xa1ria,8
Mon,Warrant,2
Tue,\xc3\x81gua e,8
Tue,\xc3\x81guas P\xc3\xbablicas,41
Tue,\xc3\x8dndice da URV Lei 8,6
Tue,1,89
Tue,Abandono de incapaz,1
Tue,Abandono Intelectual,35
Tue,Abandono Material,45
Tue,Abatimento proporcional do pre\xc3\xa7o,187
Tue,Abono de Perman\xc3\xaancia,280
Tue,Abono de Perman\xc3\xaancia em Servi\xc3\xa7o,1
Tue,Abono Pecuni\xc3\xa1rio,4
Tue,Aborto provocado pela gestante ou com o seu consentimento,1
Tue,Aborto provocado por terceiro,6
Tue,Abuso Sexual,14
Tue,Acess\xc3\xa3o,3
Tue,Acidente de Tr\xc3\xa2nsito,2062
Tue,Acidente de Trabalho,100
Tue,Acidente De Trabalho,137
Tue,Acompanhamento de C\xc3\xb4njuge ou Companheiro,1
Tue,Acumula\xc3\xa7\xc3\xa3o de Cargos,7
Tue,Acumula\xc3\xa7\xc3\xa3o de Proventos,1
Tue,Adicional de Horas Extras,140
Tue,Adicional de Insalubridade,209
Tue,Adicional de Periculosidade,79
Tue,Adicional de Produtividade,3
Tue,Adicional de Servi\xc3\xa7o Noturno,1027
Tue,Adicional por Tempo de Servi\xc3\xa7o,12
Tue,Adimplemento e Extin\xc3\xa7\xc3\xa3o,11
Tue,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,157
Tue,Administra\xc3\xa7\xc3\xa3o,13
Tue,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,12
Tue,Administra\xc3\xa7\xc3\xa3o judicial,4
Tue,Admiss\xc3\xa3o,83
Tue,Ado\xc3\xa7\xc3\xa3o de Adolescente,2
Tue,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,25
Tue,Ado\xc3\xa7\xc3\xa3o de Maior,3
Tue,Ado\xc3\xa7\xc3\xa3o Nacional,7
Tue,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,40
Tue,Afastamento,2
Tue,Ag\xc3\xaancie e Distribui\xc3\xa7\xc3\xa3o,10
Tue,Agentes Pol\xc3\xadticos,3
Tue,Agrot\xc3\xb3xicos,3
Tue,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,23735
Tue,Aliena\xc3\xa7\xc3\xa3o Judicial,10
Tue,Aliena\xc3\xa7\xc3\xa3o Parental,5
Tue,Alimentos,1601
Tue,Altera\xc3\xa7\xc3\xa3o de Coisa Comum,17
Tue,Amea\xc3\xa7a,315
Tue,Anula\xc3\xa7\xc3\xa3o,130
Tue,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,19
Tue,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,33
Tue,Apologia de Crime ou Criminoso,1
Tue,Aposentadoria,244
Tue,Aposentadoria Especial,6
Tue,Aposentadoria por Idade,3
Tue,Aposentadoria por Invalidez,76
Tue,Aposentadoria por Invalidez Acident\xc3\xa1ria,31
Tue,Aposentadoria por Tempo de Contribui\xc3\xa7\xc3\xa3o,3
Tue,Aposentadoria por Tempo de Servi\xc3\xa7o,3
Tue,Apreens\xc3\xa3o,4
Tue,Apropria\xc3\xa7\xc3\xa3o de Coisa Achada,1
